RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-06.00178,G341646E65531N,20009999,-9999999, -18.353600000,  65.530900000, 6, 1,         0.065, 1291, 1359, 1327, 28.6, 208,   135, 0, 0, 0, 0, 0, 9,
RGI60-06.00179,G341500E65817N,20009999,-9999999, -18.500100000,  65.817200000, 6, 1,         0.132, 1079, 1297, 1244, 18.0, 147,   605, 0, 0, 0, 0, 0, 9,
RGI60-06.00180,G341500E65820N,20009999,-9999999, -18.500200000,  65.819800000, 6, 1,         0.163, 1056, 1296, 1216, 18.5, 316,   522, 0, 0, 0, 0, 0, 9,
RGI60-06.00181,G340990E65549N,20009999,-9999999, -19.010300000,  65.549100000, 6, 1,         0.109, 1164, 1218, 1191, 21.3,  42,   266, 0, 0, 0, 0, 0, 9,
RGI60-06.00182,G341569E65543N,20009999,-9999999, -18.431000000,  65.543200000, 6, 1,         0.206, 1160, 1349, 1280, 23.6,   5,   500, 0, 0, 0, 0, 0, 9,
RGI60-06.00183,G341586E65551N,20009999,-9999999, -18.414200000,  65.551300000, 6, 1,         0.245, 1184, 1295, 1227, 17.7, 301,   534, 0, 0, 0, 0, 0, 9,
RGI60-06.00184,G340915E65562N,20009999,-9999999, -19.084700000,  65.562200000, 6, 1,         0.117, 1004, 1266, 1171, 25.1, 339,   472, 0, 0, 0, 0, 0, 9,
RGI60-06.00185,G341620E65555N,20009999,-9999999, -18.379800000,  65.554500000, 6, 1,         0.061, 1244, 1361, 1326, 30.6,  86,   293, 0, 0, 0, 0, 0, 9,
RGI60-06.00186,G341642E65552N,20009999,-9999999, -18.358400000,  65.551500000, 6, 1,         1.539, 1026, 1407, 1159, 16.6,   9,  1384, 0, 0, 0, 0, 0, 9,
RGI60-06.00187,G341499E65436N,20009999,-9999999, -18.500800000,  65.436200000, 6, 1,         0.299, 1066, 1230, 1150, 22.5,  73,   636, 0, 0, 0, 0, 0, 9,
